"Congress" "states_served" "is_slaveholder" "count"
"2398" 47 "TN" "false" 5
"2399" 47 "TN" "true" 6
"2400" 47 "TN" "unknown" 1
"2401" 47 "TX" "false" 3
"2402" 47 "TX" "true" 5
"2403" 47 "UT" "unknown" 1
"2404" 47 "VA" "false" 2
"2405" 47 "VA" "true" 5
"2406" 47 "VA" "unknown" 4
"2407" 47 "VT" "false" 5
"2408" 47 "WA" "false" 1
"2409" 47 "WI" "false" 10
"2410" 47 "WV" "false" 2
"2411" 47 "WV" "true" 2
"2412" 47 "WV" "unknown" 1
"2413" 47 "WY" "false" 1
"2414" 48 "AL" "false" 2
"2415" 48 "AL" "true" 9
"2416" 48 "AL" "unknown" 1
"2417" 48 "AR" "false" 3
"2418" 48 "AR" "true" 2
"2419" 48 "AR" "unknown" 2
"2420" 48 "AZ" "unknown" 1
"2421" 48 "CA" "false" 7
"2422" 48 "CA" "unknown" 1
"2423" 48 "CO" "false" 2
"2424" 48 "CO" "unknown" 1
"2425" 48 "CT" "false" 6
"2426" 48 "DE" "false" 3
"2427" 48 "DK" "false" 1
"2428" 48 "FL" "false" 1
"2429" 48 "FL" "true" 2
"2430" 48 "FL" "unknown" 1
"2431" 48 "GA" "false" 3
"2432" 48 "GA" "true" 6
"2433" 48 "GA" "unknown" 3
"2434" 48 "IA" "false" 16
"2435" 48 "ID" "false" 1
"2436" 48 "IL" "false" 22
"2437" 48 "IN" "false" 17
"2438" 48 "KS" "false" 9
"2439" 48 "KS" "unknown" 1
"2440" 48 "KY" "false" 7
"2441" 48 "KY" "true" 4
"2442" 48 "KY" "unknown" 2
"2443" 48 "LA" "false" 4
"2444" 48 "LA" "true" 1
"2445" 48 "LA" "unknown" 3
"2446" 48 "MA" "false" 15
"2447" 48 "MD" "false" 4
"2448" 48 "MD" "unknown" 4
"2449" 48 "ME" "false" 6
"2450" 48 "MI" "false" 13
"2451" 48 "MN" "false" 7
"2452" 48 "MO" "false" 7
"2453" 48 "MO" "true" 6
"2454" 48 "MO" "unknown" 3
"2455" 48 "MS" "false" 4
"2456" 48 "MS" "true" 5
"2457" 48 "MT" "false" 1
"2458" 48 "NC" "false" 7
"2459" 48 "NC" "true" 6
"2460" 48 "NE" "false" 4
"2461" 48 "NH" "false" 4
"2462" 48 "NJ" "false" 9
"2463" 48 "NM" "false" 2
"2464" 48 "NV" "false" 2
"2465" 48 "NV" "unknown" 1
"2466" 48 "NY" "false" 34
"2467" 48 "NY" "unknown" 1
"2468" 48 "NY,NE" "false" 1
"2469" 48 "OH" "false" 25
"2470" 48 "OH,NY" "false" 1
"2471" 48 "OR" "false" 3
"2472" 48 "PA" "false" 30
"2473" 48 "PA" "unknown" 1
"2474" 48 "RI" "false" 5
"2475" 48 "RI" "unknown" 1
"2476" 48 "SC" "false" 5
"2477" 48 "SC" "true" 4
"2478" 48 "SC" "unknown" 2
"2479" 48 "TN" "false" 6
"2480" 48 "TN" "true" 4
"2481" 48 "TN" "unknown" 2
"2482" 48 "TX" "false" 3
"2483" 48 "TX" "true" 8
"2484" 48 "TX" "unknown" 2
"2485" 48 "UT" "unknown" 1
"2486" 48 "VA" "false" 5
"2487" 48 "VA" "true" 6
"2488" 48 "VA" "unknown" 3
"2489" 48 "VT" "false" 4
"2490" 48 "WA" "false" 1
"2491" 48 "WI" "false" 11
"2492" 48 "WV" "false" 5
"2493" 48 "WV" "true" 1
"2494" 48 "WY" "false" 1
"2495" 49 "AL" "false" 1
"2496" 49 "AL" "true" 7
"2497" 49 "AL" "unknown" 2
"2498" 49 "AR" "false" 5
"2499" 49 "AR" "true" 2
"2500" 49 "AR" "unknown" 1
"2501" 49 "AZ" "false" 1
"2502" 49 "CA" "false" 9
"2503" 49 "CA" "unknown" 1
"2504" 49 "CO" "false" 2
"2505" 49 "CO" "unknown" 1
"2506" 49 "CT" "false" 6
"2507" 49 "DE" "false" 4
"2508" 49 "DK,SD" "false" 1
"2509" 49 "FL" "false" 1
"2510" 49 "FL" "true" 2
"2511" 49 "FL" "unknown" 1
"2512" 49 "GA" "false" 4
"2513" 49 "GA" "true" 5
"2514" 49 "GA" "unknown" 3
"2515" 49 "IA" "false" 13
"2516" 49 "ID" "false" 1
"2517" 49 "IL" "false" 24
"2518" 49 "IN" "false" 15
"2519" 49 "KS" "false" 8
"2520" 49 "KS" "unknown" 1
"2521" 49 "KY" "false" 7
"2522" 49 "KY" "true" 5
"2523" 49 "KY" "unknown" 1
"2524" 49 "LA" "false" 4
"2525" 49 "LA" "true" 3
"2526" 49 "LA" "unknown" 2
"2527" 49 "MA" "false" 14
"2528" 49 "MD" "false" 4
"2529" 49 "MD" "true" 2
"2530" 49 "MD" "unknown" 3
"2531" 49 "ME" "false" 6
"2532" 49 "MI" "false" 13
"2533" 49 "MN" "false" 7
"2534" 49 "MO" "false" 9
"2535" 49 "MO" "true" 3
"2536" 49 "MO" "unknown" 4
"2537" 49 "MS" "false" 4
"2538" 49 "MS" "true" 6
"2539" 49 "MT" "false" 1
"2540" 49 "NC" "false" 7
"2541" 49 "NC" "true" 4
"2542" 49 "NE" "false" 4
"2543" 49 "NH" "false" 5
"2544" 49 "NJ" "false" 9
"2545" 49 "NM" "false" 1
"2546" 49 "NV" "false" 1
"2547" 49 "NV" "unknown" 2
"2548" 49 "NY" "false" 37
"2549" 49 "NY,NE" "false" 1
"2550" 49 "OH" "false" 23
"2551" 49 "OH,NY" "false" 1
"2552" 49 "OR" "false" 3
"2553" 49 "PA" "false" 29
"2554" 49 "PA" "unknown" 1
"2555" 49 "RI" "false" 5
"2556" 49 "SC" "false" 5
"2557" 49 "SC" "true" 3
"2558" 49 "SC" "unknown" 1
"2559" 49 "TN" "false" 7
"2560" 49 "TN" "true" 4
"2561" 49 "TN" "unknown" 2
"2562" 49 "TX" "false" 5
"2563" 49 "TX" "true" 7
"2564" 49 "TX" "unknown" 1
"2565" 49 "UT" "unknown" 1
"2566" 49 "VA" "false" 6
"2567" 49 "VA" "true" 5
"2568" 49 "VA" "unknown" 1
"2569" 49 "VT" "false" 4
"2570" 49 "WA" "false" 1
"2571" 49 "WI" "false" 13
"2572" 49 "WV" "false" 5
"2573" 49 "WV" "true" 1
"2574" 49 "WY" "false" 1
"2575" 5 "CT" "false" 9
"2576" 5 "CT" "true" 1
"2577" 5 "CT" "unknown" 1
"2578" 5 "DE" "true" 3
"2579" 5 "DE" "unknown" 2
"2580" 5 "GA" "false" 1
"2581" 5 "GA" "true" 1
"2582" 5 "GA" "unknown" 2
"2583" 5 "KY" "true" 2
"2584" 5 "KY" "unknown" 1
"2585" 5 "MA" "false" 16
"2586" 5 "MA" "true" 1
"2587" 5 "MD" "true" 8
"2588" 5 "MD" "unknown" 3
"2589" 5 "NC" "true" 13
"2590" 5 "NH" "false" 7
"2591" 5 "NJ" "true" 3
"2592" 5 "NJ" "unknown" 5
"2593" 5 "NY" "false" 1
"2594" 5 "NY" "true" 10
"2595" 5 "NY" "unknown" 3
"2596" 5 "NY,LA" "true" 1
"2597" 5 "PA" "false" 11
"2598" 5 "PA" "true" 6
"2599" 5 "PA" "unknown" 1
"2600" 5 "RI" "false" 2
"2601" 5 "RI" "true" 3
"2602" 5 "RI" "unknown" 1
"2603" 5 "SC" "true" 6
"2604" 5 "SC" "unknown" 3
"2605" 5 "SC,MD" "true" 1
"2606" 5 "TN" "true" 3
"2607" 5 "TN" "unknown" 2
"2608" 5 "TN,LA" "unknown" 1
"2609" 5 "VA" "true" 17
"2610" 5 "VA" "unknown" 3
"2611" 5 "VA,KY" "true" 2
"2612" 5 "VA,MS" "true" 1
"2613" 5 "VT" "false" 4
"2614" 5 "VT,KY" "true" 1
"2615" 50 "AL" "false" 2
"2616" 50 "AL" "true" 6
"2617" 50 "AL" "unknown" 2
"2618" 50 "AR" "false" 5
"2619" 50 "AR" "true" 1
"2620" 50 "AR" "unknown" 1
"2621" 50 "AZ" "false" 1
"2622" 50 "CA" "false" 5
"2623" 50 "CA" "true" 1
"2624" 50 "CA" "unknown" 1
"2625" 50 "CA,IA" "false" 1
"2626" 50 "CO" "false" 2
"2627" 50 "CO" "unknown" 1
"2628" 50 "CT" "false" 6
"2629" 50 "DE" "false" 3
"2630" 50 "DK,SD" "false" 1
"2631" 50 "FL" "false" 1
"2632" 50 "FL" "true" 2
"2633" 50 "FL" "unknown" 1
"2634" 50 "GA" "false" 5
"2635" 50 "GA" "true" 5
"2636" 50 "GA" "unknown" 2
"2637" 50 "IA" "false" 13
"2638" 50 "ID" "false" 1
"2639" 50 "IL" "false" 21
"2640" 50 "IL" "unknown" 1
"2641" 50 "IN" "false" 16
"2642" 50 "KS" "false" 8
"2643" 50 "KS" "unknown" 1
"2644" 50 "KY" "false" 8
"2645" 50 "KY" "true" 3
"2646" 50 "KY" "unknown" 2
"2647" 50 "LA" "false" 4
"2648" 50 "LA" "true" 3
"2649" 50 "LA" "unknown" 2
"2650" 50 "MA" "false" 14
"2651" 50 "MD" "false" 5
"2652" 50 "MD" "true" 2
"2653" 50 "MD" "unknown" 1
"2654" 50 "ME" "false" 6
"2655" 50 "MI" "false" 14
"2656" 50 "MN" "false" 7
"2657" 50 "MO" "false" 10
"2658" 50 "MO" "true" 3
"2659" 50 "MO" "unknown" 4
"2660" 50 "MS" "false" 5
"2661" 50 "MS" "true" 4
"2662" 50 "MT" "false" 1
"2663" 50 "NC" "false" 7
"2664" 50 "NC" "true" 2
"2665" 50 "NC" "unknown" 2
"2666" 50 "NE" "false" 5
"2667" 50 "NH" "false" 5
"2668" 50 "NJ" "false" 9
"2669" 50 "NM" "false" 1
"2670" 50 "NV" "false" 1
"2671" 50 "NV" "unknown" 2
"2672" 50 "NY" "false" 36
"2673" 50 "OH" "false" 23
"2674" 50 "OH,NY" "false" 1
"2675" 50 "OR" "false" 3
"2676" 50 "PA" "false" 30
"2677" 50 "RI" "false" 4
"2678" 50 "SC" "false" 4
"2679" 50 "SC" "true" 4
"2680" 50 "SC" "unknown" 1
"2681" 50 "TN" "false" 6
"2682" 50 "TN" "true" 5
"2683" 50 "TN" "unknown" 1
"2684" 50 "TX" "false" 7
"2685" 50 "TX" "true" 5
"2686" 50 "TX" "unknown" 1
"2687" 50 "UT" "unknown" 1
"2688" 50 "VA" "false" 10
"2689" 50 "VA" "true" 2
"2690" 50 "VT" "false" 4
"2691" 50 "WA" "false" 1
"2692" 50 "WI" "false" 11
"2693" 50 "WV" "false" 6
"2694" 50 "WY" "false" 1
"2695" 51 "AL" "false" 5
"2696" 51 "AL" "true" 4
"2697" 51 "AL" "unknown" 2
"2698" 51 "AR" "false" 6
"2699" 51 "AR" "unknown" 2
"2700" 51 "AZ" "false" 1
"2701" 51 "CA" "false" 6
"2702" 51 "CA" "true" 1
"2703" 51 "CA" "unknown" 1
"2704" 51 "CA,IA" "false" 1
"2705" 51 "CO" "false" 3
"2706" 51 "CT" "false" 6
"2707" 51 "DE" "false" 3
"2708" 51 "DK" "false" 1
"2709" 51 "DK,SD" "false" 2
"2710" 51 "FL" "true" 2
"2711" 51 "FL" "unknown" 2
"2712" 51 "GA" "false" 5
"2713" 51 "GA" "true" 5
"2714" 51 "GA" "unknown" 2
"2715" 51 "IA" "false" 14
"2716" 51 "ID" "false" 3
"2717" 51 "ID" "unknown" 1
"2718" 51 "IL" "false" 22
"2719" 51 "IL" "unknown" 1
"2720" 51 "IN" "false" 15
"2721" 51 "KS" "false" 8
"2722" 51 "KS" "unknown" 2
"2723" 51 "KY" "false" 9
"2724" 51 "KY" "true" 3
"2725" 51 "KY" "unknown" 2
"2726" 51 "LA" "false" 6
"2727" 51 "LA" "true" 2
"2728" 51 "LA" "unknown" 1
"2729" 51 "MA" "false" 14
"2730" 51 "MD" "false" 6
"2731" 51 "MD" "true" 2
"2732" 51 "MD" "unknown" 1
"2733" 51 "ME" "false" 6
"2734" 51 "MI" "false" 13
"2735" 51 "MN" "false" 7
"2736" 51 "MO" "false" 11
"2737" 51 "MO" "true" 2
"2738" 51 "MO" "unknown" 4
"2739" 51 "MS" "false" 5
"2740" 51 "MS" "true" 4
"2741" 51 "MT" "false" 3
"2742" 51 "NC" "false" 8
"2743" 51 "NC" "true" 2
"2744" 51 "NC" "unknown" 1
"2745" 51 "ND" "false" 3
"2746" 51 "NE" "false" 6
"2747" 51 "NH" "false" 5
"2748" 51 "NJ" "false" 9
"2749" 51 "NM" "false" 1
"2750" 51 "NV" "false" 2
"2751" 51 "NV" "unknown" 1
"2752" 51 "NY" "false" 39
"2753" 51 "OH" "false" 23
"2754" 51 "OH,NY" "false" 1
"2755" 51 "OK" "false" 1
"2756" 51 "OR" "false" 3
"2757" 51 "PA" "false" 32
"2758" 51 "PA" "true" 1
"2759" 51 "RI" "false" 5
"2760" 51 "SC" "false" 5
"2761" 51 "SC" "true" 4
"2762" 51 "SC" "unknown" 1
"2763" 51 "SD" "false" 2
"2764" 51 "TN" "false" 9
"2765" 51 "TN" "true" 3
"2766" 51 "TX" "false" 7
"2767" 51 "TX" "true" 5
"2768" 51 "TX" "unknown" 1
"2769" 51 "UT" "unknown" 1
"2770" 51 "VA" "false" 10
"2771" 51 "VA" "true" 4
"2772" 51 "VT" "false" 4
"2773" 51 "WA" "false" 3
"2774" 51 "WI" "false" 11
"2775" 51 "WV" "false" 7
"2776" 51 "WV" "unknown" 1
"2777" 51 "WY" "false" 3
"2778" 52 "AL" "false" 4
"2779" 52 "AL" "true" 4
"2780" 52 "AL" "unknown" 2
"2781" 52 "AR" "false" 5
"2782" 52 "AR" "unknown" 2
"2783" 52 "AZ" "false" 1
"2784" 52 "CA" "false" 9
"2785" 52 "CO" "false" 3
"2786" 52 "CT" "false" 6
"2787" 52 "DE" "false" 3
"2788" 52 "DK,SD" "false" 1
"2789" 52 "FL" "false" 1
"2790" 52 "FL" "true" 1
"2791" 52 "FL" "unknown" 2
"2792" 52 "GA" "false" 4
"2793" 52 "GA" "true" 4
"2794" 52 "GA" "unknown" 4
"2795" 52 "IA" "false" 13
"2796" 52 "ID" "false" 2
"2797" 52 "ID" "unknown" 1
"2798" 52 "IL" "false" 21
"2799" 52 "IL" "unknown" 1
"2800" 52 "IN" "false" 15
"2801" 52 "KS" "false" 8
"2802" 52 "KS" "unknown" 2
"2803" 52 "KY" "false" 11
"2804" 52 "KY" "true" 2
"2805" 52 "KY" "unknown" 2
"2806" 52 "LA" "false" 6
"2807" 52 "LA" "true" 2
"2808" 52 "LA" "unknown" 1
"2809" 52 "MA" "false" 14
"2810" 52 "MD" "false" 7
"2811" 52 "MD" "true" 1
"2812" 52 "MD" "unknown" 1
"2813" 52 "ME" "false" 6
"2814" 52 "MI" "false" 14
"2815" 52 "MN" "false" 7
"2816" 52 "MO" "false" 8
"2817" 52 "MO" "true" 2
"2818" 52 "MO" "unknown" 6
"2819" 52 "MS" "false" 5
"2820" 52 "MS" "true" 4
"2821" 52 "MT" "false" 2
"2822" 52 "MT" "unknown" 1
"2823" 52 "NC" "false" 9
"2824" 52 "NC" "true" 2
"2825" 52 "ND" "false" 3
"2826" 52 "NE" "false" 5
"2827" 52 "NH" "false" 4
"2828" 52 "NJ" "false" 8
"2829" 52 "NJ" "unknown" 1
"2830" 52 "NM" "false" 1
"2831" 52 "NV" "false" 2
"2832" 52 "NV" "unknown" 1
"2833" 52 "NY" "false" 40
"2834" 52 "OH" "false" 24
"2835" 52 "OK" "false" 1
"2836" 52 "OR" "false" 3
"2837" 52 "PA" "false" 32
"2838" 52 "RI" "false" 4
"2839" 52 "SC" "false" 6
"2840" 52 "SC" "true" 3
"2841" 52 "SC" "unknown" 1
"2842" 52 "SD" "false" 4
"2843" 52 "TN" "false" 9
"2844" 52 "TN" "true" 3
"2845" 52 "TN" "unknown" 1
"2846" 52 "TX" "false" 10
"2847" 52 "TX" "true" 5
"2848" 52 "UT" "unknown" 1
"2849" 52 "VA" "false" 8
"2850" 52 "VA" "true" 6
"2851" 52 "VT" "false" 5
"2852" 52 "WA" "false" 3
"2853" 52 "WI" "false" 11
"2854" 52 "WV" "false" 6
"2855" 52 "WV" "true" 1
"2856" 52 "WY" "false" 3
"2857" 53 "AL" "false" 8
"2858" 53 "AL" "true" 2
"2859" 53 "AL" "unknown" 2
"2860" 53 "AR" "false" 8
"2861" 53 "AR" "unknown" 1
"2862" 53 "AZ" "false" 1
"2863" 53 "CA" "false" 11
"2864" 53 "CO" "false" 4
"2865" 53 "CT" "false" 6
"2866" 53 "DE" "false" 3
"2867" 53 "DK,SD" "false" 1
"2868" 53 "FL" "false" 2
"2869" 53 "FL" "true" 1
"2870" 53 "FL" "unknown" 1
"2871" 53 "GA" "false" 9
"2872" 53 "GA" "true" 3
"2873" 53 "GA" "unknown" 2
"2874" 53 "IA" "false" 13
"2875" 53 "ID" "false" 2
"2876" 53 "ID" "unknown" 1
"2877" 53 "IL" "false" 23
"2878" 53 "IL" "unknown" 1
"2879" 53 "IN" "false" 15
"2880" 53 "KS" "false" 7
"2881" 53 "KS" "unknown" 4
"2882" 53 "KY" "false" 10
"2883" 53 "KY" "true" 2
"2884" 53 "KY" "unknown" 2
"2885" 53 "LA" "false" 8
"2886" 53 "LA" "true" 1
"2887" 53 "MA" "false" 15
"2888" 53 "MD" "false" 8
"2889" 53 "MD" "true" 1
"2890" 53 "MD" "unknown" 1
"2891" 53 "ME" "false" 6
"2892" 53 "MI" "false" 16
"2893" 53 "MN" "false" 9
"2894" 53 "MO" "false" 12
"2895" 53 "MO" "true" 2
"2896" 53 "MO" "unknown" 4
"2897" 53 "MS" "false" 7
"2898" 53 "MS" "true" 3
"2899" 53 "MT" "false" 3
"2900" 53 "NC" "false" 11
"2901" 53 "NC" "true" 2
"2902" 53 "ND" "false" 3
"2903" 53 "NE" "false" 8
"2904" 53 "NH" "false" 4
"2905" 53 "NJ" "false" 9
"2906" 53 "NJ" "unknown" 1
"2907" 53 "NM" "false" 1
"2908" 53 "NV" "false" 2
"2909" 53 "NV" "unknown" 1
"2910" 53 "NY" "false" 38
"2911" 53 "OH" "false" 26
"2912" 53 "OK" "false" 1
"2913" 53 "OR" "false" 4
"2914" 53 "PA" "false" 36
"2915" 53 "RI" "false" 4
"2916" 53 "SC" "false" 8
"2917" 53 "SC" "true" 1
"2918" 53 "SC" "unknown" 1
"2919" 53 "SD" "false" 3
"2920" 53 "TN" "false" 8
"2921" 53 "TN" "true" 3
"2922" 53 "TN" "unknown" 1
"2923" 53 "TX" "false" 12
"2924" 53 "TX" "true" 3
"2925" 53 "UT" "false" 1
"2926" 53 "VA" "false" 10
"2927" 53 "VA" "true" 3
"2928" 53 "VT" "false" 4
"2929" 53 "WA" "false" 3
"2930" 53 "WI" "false" 13
"2931" 53 "WV" "false" 5
"2932" 53 "WV" "true" 1
"2933" 53 "WY" "false" 3
"2934" 54 "AL" "false" 10
"2935" 54 "AL" "true" 2
"2936" 54 "AL" "unknown" 2
"2937" 54 "AR" "false" 7
"2938" 54 "AR" "unknown" 1
"2939" 54 "AZ" "false" 1
"2940" 54 "AZ,NY" "false" 1
"2941" 54 "CA" "false" 9
"2942" 54 "CO" "false" 4
"2943" 54 "CT" "false" 6
"2944" 54 "DE" "false" 2
"2945" 54 "DE" "unknown" 1
"2946" 54 "DK,SD" "false" 1
"2947" 54 "FL" "false" 2
"2948" 54 "FL" "true" 1
"2949" 54 "FL" "unknown" 1
"2950" 54 "GA" "false" 9
"2951" 54 "GA" "true" 2
"2952" 54 "GA" "unknown" 3
"2953" 54 "IA" "false" 13
"2954" 54 "ID" "false" 2
"2955" 54 "ID" "unknown" 1
"2956" 54 "IL" "false" 27
"2957" 54 "IN" "false" 15
"2958" 54 "KS" "false" 9
"2959" 54 "KS" "unknown" 1
"2960" 54 "KY" "false" 11
"2961" 54 "KY" "true" 2
"2962" 54 "KY" "unknown" 1
"2963" 54 "LA" "false" 7
"2964" 54 "LA" "true" 1
"2965" 54 "MA" "false" 16
"2966" 54 "MD" "false" 7
"2967" 54 "MD" "unknown" 1
"2968" 54 "ME" "false" 6
"2969" 54 "MI" "false" 14
"2970" 54 "MN" "false" 8
"2971" 54 "MO" "false" 14
"2972" 54 "MO" "true" 2
"2973" 54 "MO" "unknown" 2
"2974" 54 "MS" "false" 7
"2975" 54 "MS" "true" 2
"2976" 54 "MT" "false" 3
"2977" 54 "NC" "false" 11
"2978" 54 "NC" "unknown" 1
"2979" 54 "ND" "false" 3
"2980" 54 "NE" "false" 8
"2981" 54 "NH" "false" 4
"2982" 54 "NJ" "false" 10
"2983" 54 "NM" "false" 1
"2984" 54 "NM,WV" "false" 1
"2985" 54 "NV" "false" 2
"2986" 54 "NV" "unknown" 1
"2987" 54 "NY" "false" 36
"2988" 54 "NY,MN" "false" 1
"2989" 54 "OH" "false" 23
"2990" 54 "OK" "false" 1
"2991" 54 "OR" "false" 4
"2992" 54 "PA" "false" 32
"2993" 54 "RI" "false" 4
"2994" 54 "SC" "false" 9
"2995" 54 "SC" "true" 1
"2996" 54 "SD" "false" 3
"2997" 54 "TN" "false" 7
"2998" 54 "TN" "true" 3
"2999" 54 "TN" "unknown" 2
"3000" 54 "TX" "false" 14
"3001" 54 "TX" "true" 2
"3002" 54 "UT" "false" 3
"3003" 54 "VA" "false" 12
"3004" 54 "VA" "true" 1
"3005" 54 "VT" "false" 4
"3006" 54 "WA" "false" 4
"3007" 54 "WI" "false" 12
"3008" 54 "WV" "false" 5
"3009" 54 "WY" "false" 3
"3010" 55 "AL" "false" 9
"3011" 55 "AL" "true" 2
"3012" 55 "AL" "unknown" 1
"3013" 55 "AR" "false" 7
"3014" 55 "AR" "unknown" 1
"3015" 55 "AZ" "false" 1
"3016" 55 "CA" "false" 9
"3017" 55 "CO" "false" 4
"3018" 55 "CT" "false" 6
"3019" 55 "DE" "false" 3
"3020" 55 "DK,SD" "false" 1
"3021" 55 "FL" "false" 3
"3022" 55 "FL" "unknown" 1
"3023" 55 "GA" "false" 10
"3024" 55 "GA" "true" 1
"3025" 55 "GA" "unknown" 2
"3026" 55 "IA" "false" 13
"3027" 55 "ID" "false" 2
"3028" 55 "ID" "unknown" 1
"3029" 55 "IL" "false" 25
"3030" 55 "IN" "false" 16
"3031" 55 "KS" "false" 9
"3032" 55 "KS" "unknown" 1
"3033" 55 "KY" "false" 11
"3034" 55 "KY" "true" 1
"3035" 55 "KY" "unknown" 1
"3036" 55 "LA" "false" 7
"3037" 55 "LA" "true" 1
"3038" 55 "MA" "false" 17
"3039" 55 "MD" "false" 7
"3040" 55 "MD" "unknown" 1
"3041" 55 "ME" "false" 7
"3042" 55 "MI" "false" 14
"3043" 55 "MN" "false" 9
"3044" 55 "MO" "false" 13
"3045" 55 "MO" "true" 2
"3046" 55 "MO" "unknown" 2
"3047" 55 "MS" "false" 10
"3048" 55 "MS" "true" 2
"3049" 55 "MT" "false" 3
"3050" 55 "NC" "false" 10
"3051" 55 "NC" "unknown" 1
"3052" 55 "ND" "false" 3
"3053" 55 "NE" "false" 8
"3054" 55 "NH" "false" 4
"3055" 55 "NJ" "false" 10
"3056" 55 "NM" "false" 1
"3057" 55 "NM,WV" "false" 1
"3058" 55 "NV" "false" 2
"3059" 55 "NV" "unknown" 1
"3060" 55 "NY" "false" 37
"3061" 55 "OH" "false" 25
"3062" 55 "OK" "false" 1
"3063" 55 "OR" "false" 4
"3064" 55 "PA" "false" 33
"3065" 55 "RI" "false" 4
"3066" 55 "SC" "false" 9
"3067" 55 "SC" "true" 1
"3068" 55 "SD" "false" 3
"3069" 55 "TN" "false" 9
"3070" 55 "TN" "true" 2
"3071" 55 "TN" "unknown" 2
"3072" 55 "TX" "false" 14
"3073" 55 "TX" "true" 1
"3074" 55 "UT" "false" 3
"3075" 55 "VA" "false" 13
"3076" 55 "VA" "true" 1
"3077" 55 "VT" "false" 5
"3078" 55 "WA" "false" 3
"3079" 55 "WA,IL" "false" 1
"3080" 55 "WI" "false" 12
"3081" 55 "WV" "false" 5
"3082" 55 "WY" "false" 3
"3083" 56 "AL" "false" 9
"3084" 56 "AL" "true" 3
"3085" 56 "AR" "false" 7
"3086" 56 "AR" "unknown" 1
"3087" 56 "AZ" "false" 1
"3088" 56 "CA" "false" 10
"3089" 56 "CO" "false" 4
"3090" 56 "CT" "false" 6
"3091" 56 "DE" "false" 2
"3092" 56 "DE" "true" 1
"3093" 56 "DK,SD" "false" 1
"3094" 56 "FL" "false" 4
"3095" 56 "FL" "unknown" 1
"3096" 56 "GA" "false" 10
"3097" 56 "GA" "true" 1
"3098" 56 "GA" "unknown" 2
"3099" 56 "HI" "false" 1
"3100" 56 "IA" "false" 15
"3101" 56 "ID" "false" 2
"3102" 56 "ID" "unknown" 1
"3103" 56 "IL" "false" 24
"3104" 56 "IN" "false" 15
"3105" 56 "KS" "false" 10
"3106" 56 "KY" "false" 13
"3107" 56 "KY" "unknown" 1
"3108" 56 "LA" "false" 8
"3109" 56 "LA" "true" 1
"3110" 56 "MA" "false" 15
"3111" 56 "MD" "false" 8
"3112" 56 "MD" "unknown" 1
"3113" 56 "ME" "false" 7
"3114" 56 "MI" "false" 14
"3115" 56 "MN" "false" 10
"3116" 56 "MO" "false" 15
"3117" 56 "MO" "true" 2
"3118" 56 "MO" "unknown" 1
"3119" 56 "MS" "false" 9
"3120" 56 "MT" "false" 3
"3121" 56 "NC" "false" 12
"3122" 56 "ND" "false" 3
"3123" 56 "NE" "false" 10
"3124" 56 "NH" "false" 4
"3125" 56 "NJ" "false" 11
"3126" 56 "NM" "false" 1
"3127" 56 "NM,WV" "false" 1
"3128" 56 "NV" "false" 2
"3129" 56 "NV" "unknown" 1
"3130" 56 "NY" "false" 37
"3131" 56 "NY,MN" "false" 1
"3132" 56 "OH" "false" 24
"3133" 56 "OK" "false" 1
"3134" 56 "OR" "false" 4
"3135" 56 "PA" "false" 33
"3136" 56 "RI" "false" 4
"3137" 56 "SC" "false" 8
"3138" 56 "SC" "true" 1
"3139" 56 "SD" "false" 3
"3140" 56 "TN" "false" 9
"3141" 56 "TN" "true" 1
"3142" 56 "TN" "unknown" 2
"3143" 56 "TX" "false" 15
"3144" 56 "UT" "false" 3
"3145" 56 "VA" "false" 14
"3146" 56 "VT" "false" 5
"3147" 56 "WA" "false" 4
"3148" 56 "WI" "false" 12
"3149" 56 "WV" "false" 5
"3150" 56 "WY" "false" 3
"3151" 57 "AL" "false" 8
"3152" 57 "AL" "true" 3
"3153" 57 "AR" "false" 7
"3154" 57 "AR" "unknown" 1
"3155" 57 "AZ" "false" 1
"3156" 57 "CA" "false" 9
"3157" 57 "CO" "false" 4
"3158" 57 "CT" "false" 7
"3159" 57 "DE" "false" 2
"3160" 57 "FL" "false" 4
"3161" 57 "GA" "false" 10
"3162" 57 "GA" "true" 1
"3163" 57 "GA" "unknown" 2
"3164" 57 "HI" "false" 1
"3165" 57 "IA" "false" 13
"3166" 57 "ID" "false" 3
"3167" 57 "IL" "false" 24
"3168" 57 "IN" "false" 15
"3169" 57 "KS" "false" 10
"3170" 57 "KY" "false" 14
"3171" 57 "LA" "false" 8
"3172" 57 "MA" "false" 16
"3173" 57 "MD" "false" 7
"3174" 57 "MD" "unknown" 1
"3175" 57 "ME" "false" 6
"3176" 57 "MI" "false" 16
"3177" 57 "MN" "false" 9
"3178" 57 "MO" "false" 16
"3179" 57 "MO" "true" 2
"3180" 57 "MS" "false" 8
"3181" 57 "MS" "true" 1
"3182" 57 "MT" "false" 3
"3183" 57 "NC" "false" 11
"3184" 57 "ND" "false" 3
"3185" 57 "NE" "false" 8
"3186" 57 "NE" "unknown" 1
"3187" 57 "NH" "false" 4
"3188" 57 "NJ" "false" 11
"3189" 57 "NM" "false" 1
"3190" 57 "NM,WV" "false" 1
"3191" 57 "NV" "false" 2
"3192" 57 "NV" "unknown" 1
"3193" 57 "NY" "false" 39
